prediction_file,aggregation,metric,point_estimate,bootstrap_mean,ci_low_95,ci_high_95,bootstrap_replicates,bootstrap_unit,source_recording_count,split_name,model,setting,seed,scalar_feature_count,setting_label,evidence_status,run_tag,sequence_length
corrected_fusion_full_multisource_fusion_cross_condition_seed43_predictions.csv,source_majority_vote,accuracy,0.9761904761904762,0.9767857142857144,0.9285714285714286,1.0,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_condition_seed43_predictions.csv,source_majority_vote,macro_f1,0.9791304347826086,0.979530361201434,0.9365079365079364,1.0,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_condition_seed43_predictions.csv,source_majority_vote,worst_class_recall,0.9166666666666666,0.91875,0.75,1.0,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_condition_seed43_predictions.csv,window_clustered,accuracy,0.9635541367384944,0.9643929236499068,0.9122106943335994,0.9972067039106144,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_condition_seed43_predictions.csv,window_clustered,macro_f1,0.967033217767149,0.9676690253808216,0.9218016182418908,0.9968482181774828,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_condition_seed43_predictions.csv,window_clustered,worst_class_recall,0.9250465549348232,0.9102423184357544,0.7751396648044693,0.9916201117318436,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_condition_seed44_predictions.csv,source_mean_probability,accuracy,0.9761904761904762,0.9774166666666666,0.9285714285714286,1.0,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_condition_seed44_predictions.csv,source_mean_probability,macro_f1,0.9791304347826086,0.98008220589304,0.9365079365079364,1.0,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_condition_seed44_predictions.csv,source_mean_probability,worst_class_recall,0.9166666666666666,0.9209583333333332,0.75,1.0,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_condition_seed44_predictions.csv,source_majority_vote,accuracy,0.9761904761904762,0.9774166666666666,0.9285714285714286,1.0,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_condition_seed44_predictions.csv,source_majority_vote,macro_f1,0.9791304347826086,0.98008220589304,0.9365079365079364,1.0,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_condition_seed44_predictions.csv,source_majority_vote,worst_class_recall,0.9166666666666666,0.9209583333333332,0.75,1.0,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_condition_seed44_predictions.csv,window_clustered,accuracy,0.9658153764299016,0.9669606278265496,0.9163341314179304,0.9962756052141528,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_condition_seed44_predictions.csv,window_clustered,macro_f1,0.9677239976635904,0.968581051984902,0.9224734430242632,0.9956366007252448,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_condition_seed44_predictions.csv,window_clustered,worst_class_recall,0.914804469273743,0.9058040037243948,0.7527932960893855,0.9851024208566108,2000,source_recording_stratified_by_class,42,cross_condition,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed42_predictions.csv,source_mean_probability,accuracy,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed42_predictions.csv,source_mean_probability,macro_f1,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed42_predictions.csv,source_mean_probability,worst_class_recall,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed42_predictions.csv,source_majority_vote,accuracy,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed42_predictions.csv,source_majority_vote,macro_f1,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed42_predictions.csv,source_majority_vote,worst_class_recall,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed42_predictions.csv,window_clustered,accuracy,0.9808459696727854,0.9806348097898376,0.970071827613727,0.9896249002394254,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed42_predictions.csv,window_clustered,macro_f1,0.981073278709399,0.9808635289437916,0.9704294787677544,0.9896973100083528,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed42_predictions.csv,window_clustered,worst_class_recall,0.962756052141527,0.9615451582867784,0.9301559590316574,0.9851024208566108,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed43_predictions.csv,source_mean_probability,accuracy,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed43_predictions.csv,source_mean_probability,macro_f1,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed43_predictions.csv,source_mean_probability,worst_class_recall,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed43_predictions.csv,source_majority_vote,accuracy,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed43_predictions.csv,source_majority_vote,macro_f1,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed43_predictions.csv,source_majority_vote,worst_class_recall,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed43_predictions.csv,window_clustered,accuracy,0.967411545623836,0.9671789039638202,0.9495876562915668,0.9817770683692472,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed43_predictions.csv,window_clustered,macro_f1,0.9616650685320702,0.9614473123454343,0.9413523893538188,0.97867340695901,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed43_predictions.csv,window_clustered,worst_class_recall,0.9450651769087524,0.9380216480446928,0.9017458100558658,0.9678770949720672,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed44_predictions.csv,source_mean_probability,accuracy,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed44_predictions.csv,source_mean_probability,macro_f1,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed44_predictions.csv,source_mean_probability,worst_class_recall,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed44_predictions.csv,source_majority_vote,accuracy,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed44_predictions.csv,source_majority_vote,macro_f1,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed44_predictions.csv,source_majority_vote,worst_class_recall,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed44_predictions.csv,window_clustered,accuracy,0.9356211758446396,0.9362359005054536,0.9044925512104284,0.9635541367384944,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed44_predictions.csv,window_clustered,macro_f1,0.9284207899015418,0.9292947313126751,0.8955207702416091,0.9600334803107056,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_load_seed44_predictions.csv,window_clustered,worst_class_recall,0.9036312849162011,0.8949350558659218,0.819820763500931,0.9445996275605214,2000,source_recording_stratified_by_class,42,cross_load,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed42_predictions.csv,source_mean_probability,accuracy,0.6071428571428571,0.6061071428571428,0.4642857142857143,0.7142857142857143,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed42_predictions.csv,source_mean_probability,macro_f1,0.4951136363636363,0.4890503603403847,0.35,0.5923076923076924,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed42_predictions.csv,source_mean_probability,worst_class_recall,0.0,0.0,0.0,0.0,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed42_predictions.csv,source_majority_vote,accuracy,0.6071428571428571,0.6061071428571428,0.4642857142857143,0.7142857142857143,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed42_predictions.csv,source_majority_vote,macro_f1,0.4951136363636363,0.4890503603403847,0.35,0.5923076923076924,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed42_predictions.csv,source_majority_vote,worst_class_recall,0.0,0.0,0.0,0.0,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed42_predictions.csv,window_clustered,accuracy,0.5927773343974462,0.5922808260175578,0.4930167597765363,0.6873603351955306,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed42_predictions.csv,window_clustered,macro_f1,0.4964883797103556,0.4943429264707849,0.408202698357336,0.5792148591773483,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed42_predictions.csv,window_clustered,worst_class_recall,0.0251396648044692,0.0251773743016759,0.0,0.0502793296089385,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed43_predictions.csv,source_mean_probability,accuracy,0.5714285714285714,0.5732321428571427,0.5,0.6785714285714286,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed43_predictions.csv,source_mean_probability,macro_f1,0.4317460317460317,0.4300901950264293,0.34375,0.553030303030303,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed43_predictions.csv,source_mean_probability,worst_class_recall,0.0,0.0,0.0,0.0,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed43_predictions.csv,source_majority_vote,accuracy,0.5714285714285714,0.5732321428571427,0.5,0.6785714285714286,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed43_predictions.csv,source_majority_vote,macro_f1,0.4317460317460317,0.4300901950264293,0.34375,0.553030303030303,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed43_predictions.csv,source_majority_vote,worst_class_recall,0.0,0.0,0.0,0.0,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed43_predictions.csv,window_clustered,accuracy,0.6047486033519553,0.6056801675977653,0.5239076217079011,0.6719872306464485,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed43_predictions.csv,window_clustered,macro_f1,0.5311185182687883,0.5294766135571749,0.4360343395997553,0.6149354947045185,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed43_predictions.csv,window_clustered,worst_class_recall,0.164804469273743,0.1436899441340781,0.0,0.2541899441340782,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,43,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed44_predictions.csv,source_mean_probability,accuracy,0.4642857142857143,0.4642142857142858,0.3571428571428571,0.5714285714285714,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed44_predictions.csv,source_mean_probability,macro_f1,0.3689123376623376,0.3656972358580047,0.2693654337989376,0.469187675070028,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed44_predictions.csv,source_mean_probability,worst_class_recall,0.0,0.0,0.0,0.0,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed44_predictions.csv,source_majority_vote,accuracy,0.4285714285714285,0.4286964285714285,0.3214285714285714,0.5,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed44_predictions.csv,source_majority_vote,macro_f1,0.3257575757575757,0.3249357502170976,0.2423636363636363,0.3855072463768116,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed44_predictions.csv,source_majority_vote,worst_class_recall,0.0,0.0,0.0,0.0,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed44_predictions.csv,window_clustered,accuracy,0.5175578611332802,0.5174784517158819,0.4419343575418994,0.59198423782921,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed44_predictions.csv,window_clustered,macro_f1,0.4592068906569433,0.4569699032142677,0.3739111385751431,0.5393635275744108,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed44_predictions.csv,window_clustered,worst_class_recall,0.1243016759776536,0.1223639819987585,0.0,0.2597765363128491,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,44,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed45_predictions.csv,source_mean_probability,accuracy,0.3928571428571428,0.39225,0.2857142857142857,0.5,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,45,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed45_predictions.csv,source_mean_probability,macro_f1,0.2474120082815735,0.2466070621325664,0.1623931623931623,0.3208333333333333,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,45,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed45_predictions.csv,source_mean_probability,worst_class_recall,0.0,0.0,0.0,0.0,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,45,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed45_predictions.csv,source_majority_vote,accuracy,0.3928571428571428,0.39225,0.2857142857142857,0.5,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,45,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed45_predictions.csv,source_majority_vote,macro_f1,0.2474120082815735,0.2466070621325664,0.1623931623931623,0.3208333333333333,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,45,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed45_predictions.csv,source_majority_vote,worst_class_recall,0.0,0.0,0.0,0.0,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,45,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed45_predictions.csv,window_clustered,accuracy,0.4243814844373503,0.4244233838786911,0.3485634477254589,0.497815243415802,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,45,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed45_predictions.csv,window_clustered,macro_f1,0.324942778462999,0.3235232546191773,0.2465198710580064,0.3919365331839326,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,45,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed45_predictions.csv,window_clustered,worst_class_recall,0.0223463687150838,0.0222423184357541,0.0,0.0446927374301676,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,45,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed46_predictions.csv,source_mean_probability,accuracy,0.5357142857142857,0.5353392857142856,0.4642857142857143,0.5714285714285714,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,46,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed46_predictions.csv,source_mean_probability,macro_f1,0.3712643678160919,0.3714604867458408,0.3169934640522875,0.4,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,46,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed46_predictions.csv,source_mean_probability,worst_class_recall,0.0,0.0,0.0,0.0,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,46,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed46_predictions.csv,source_majority_vote,accuracy,0.5357142857142857,0.5353392857142856,0.4642857142857143,0.5714285714285714,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,46,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed46_predictions.csv,source_majority_vote,macro_f1,0.3712643678160919,0.3714604867458408,0.3169934640522875,0.4,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,46,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed46_predictions.csv,source_majority_vote,worst_class_recall,0.0,0.0,0.0,0.0,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,46,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed46_predictions.csv,window_clustered,accuracy,0.554269752593775,0.5528999401436552,0.4708599361532322,0.6245011971268954,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,46,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed46_predictions.csv,window_clustered,macro_f1,0.4665923297421633,0.4626923562007159,0.3765039563521337,0.549984733385025,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,46,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_cross_rpm_seed46_predictions.csv,window_clustered,worst_class_recall,0.0879888268156424,0.0845499301675977,0.0,0.2136871508379888,2000,source_recording_stratified_by_class,28,cross_rpm,MultisourceFusionNet,full_multisource_fusion,46,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
corrected_fusion_full_multisource_fusion_source_file_seed42_predictions.csv,source_mean_probability,accuracy,1.0,1.0,1.0,1.0,2000,source_recording_stratified_by_class,12,source_file,MultisourceFusionNet,full_multisource_fusion,42,262.0,full_fusion_legacy_262,corrected_formal_train_only_zscore,,
